OrderItemID,OrderID,ProductID,Quantity,UnitRetailPrice,UnitDiscountAmount,NetUnitPrice,UnitCostAtSale,PlatformFeeAmount,VATAmount
911519,504097,2028,1,18.55,0.0,18.55,11.32,0.0,3.09
911520,504097,2006,1,20.36,0.0,20.36,11.27,0.0,3.39
911521,504097,2008,1,29.22,1.46,27.76,13.66,0.0,4.63
911522,504098,2070,1,25.72,0.0,25.72,15.46,0.0,4.29
911523,504098,2066,3,25.68,0.0,25.68,14.32,0.0,12.84
911524,504098,2029,1,17.84,0.0,17.84,9.53,0.0,2.97
911525,504099,2028,2,17.6,0.0,17.6,11.32,1.76,5.87
911526,504099,2030,1,18.38,0.0,18.38,9.92,0.92,3.06
911527,504099,2027,1,17.73,0.0,17.73,12.06,0.89,2.96
911528,504099,2037,3,18.1,0.0,18.1,9.95,2.71,9.05
911529,504100,2004,1,18.15,0.0,18.15,12.33,0.0,3.02
911530,504100,2026,2,17.74,0.0,17.74,9.52,0.0,5.91
911531,504100,2017,1,31.4,0.0,31.4,17.3,0.0,5.23
911532,504101,2067,2,24.83,0.0,24.83,14.12,2.48,8.28
911533,504101,2029,1,18.56,0.0,18.56,9.53,0.93,3.09
911534,504102,2016,1,18.87,0.0,18.87,12.08,0.94,3.15
911535,504102,2027,1,18.74,0.0,18.74,12.06,0.94,3.12
911536,504102,2030,2,18.74,0.94,17.8,9.92,1.78,5.93
911537,504103,2028,1,18.34,0.0,18.34,11.32,0.0,3.06
911538,504103,2064,1,30.14,0.0,30.14,17.6,0.0,5.02
911539,504103,2070,1,25.08,0.0,25.08,15.46,0.0,4.18
911540,504103,2030,2,18.47,0.0,18.47,9.92,0.0,6.16
911541,504104,2034,1,18.1,0.0,18.1,10.99,0.91,3.02
911542,504104,2017,3,30.31,0.0,30.31,17.3,4.55,15.16
911543,504104,2030,1,18.81,0.0,18.81,9.92,0.94,3.13
911544,504105,2006,2,20.34,0.0,20.34,11.27,0.0,6.78
911545,504105,2064,1,30.46,0.0,30.46,17.6,0.0,5.08
911546,504105,2016,1,18.44,0.0,18.44,12.08,0.0,3.07
911547,504105,2040,1,17.98,0.0,17.98,12.12,0.0,3.0
911548,504106,2031,3,18.15,0.91,17.24,12.47,2.59,8.62
911549,504106,2017,1,30.11,1.51,28.6,17.3,1.43,4.77
911550,504107,2027,1,17.83,0.0,17.83,12.06,0.0,2.97
911551,504107,2008,3,27.84,0.0,27.84,13.66,0.0,13.92
911552,504107,2017,2,29.79,1.49,28.3,17.3,0.0,9.43
911553,504108,2016,1,18.15,0.0,18.15,12.08,0.91,3.02
911554,504108,2012,1,23.54,0.0,23.54,10.89,1.18,3.92
911555,504108,2017,1,30.42,0.0,30.42,17.3,1.52,5.07
911556,504109,2066,1,25.62,0.0,25.62,14.32,0.0,4.27
911557,504109,2029,1,18.06,0.0,18.06,9.53,0.0,3.01
911558,504109,2067,1,25.6,0.0,25.6,14.12,0.0,4.27
911559,504110,2034,1,17.52,0.0,17.52,10.99,0.0,2.92
911560,504110,2064,1,29.37,2.94,26.43,17.6,0.0,4.4
911561,504110,2070,1,25.14,1.26,23.88,15.46,0.0,3.98
911562,504111,2029,1,17.83,0.0,17.83,9.53,0.0,2.97
911563,504111,2066,1,24.4,0.0,24.4,14.32,0.0,4.07
911564,504112,2017,3,30.3,0.0,30.3,17.3,4.55,15.15
911565,504112,2008,2,28.57,0.0,28.57,13.66,2.86,9.52
911566,504112,2019,1,30.97,0.0,30.97,18.9,1.55,5.16
911567,504113,2029,1,18.7,0.0,18.7,9.53,0.0,3.12
911568,504113,2043,1,18.22,0.91,17.31,11.75,0.0,2.88
911569,504113,2064,1,29.63,0.0,29.63,17.6,0.0,4.94
911570,504114,2070,2,24.39,1.22,23.17,15.46,2.32,7.72
911571,504114,2029,1,17.72,0.0,17.72,9.53,0.89,2.95
911572,504114,2035,1,18.64,0.0,18.64,11.59,0.93,3.11
911573,504115,2006,1,19.72,0.0,19.72,11.27,0.99,3.29
911574,504116,2055,1,17.53,0.0,17.53,11.46,0.88,2.92
911575,504116,2064,1,30.91,0.0,30.91,17.6,1.55,5.15
911576,504116,2004,1,18.15,0.0,18.15,12.33,0.91,3.02
911577,504116,2017,1,29.56,0.0,29.56,17.3,1.48,4.93
911578,504117,2040,1,17.91,0.0,17.91,12.12,0.0,2.98
911579,504117,2037,1,18.86,0.94,17.92,9.95,0.0,2.99
911580,504117,2034,1,18.62,0.0,18.62,10.99,0.0,3.1
911581,504118,2006,1,20.85,0.0,20.85,11.27,0.0,3.48
911582,504118,2017,1,30.9,0.0,30.9,17.3,0.0,5.15
911583,504119,2029,1,18.59,0.93,17.66,9.53,0.88,2.94
911584,504119,2055,2,17.5,0.0,17.5,11.46,1.75,5.83
911585,504119,2040,1,18.25,0.0,18.25,12.12,0.91,3.04
911586,504120,2028,1,18.2,0.0,18.2,11.32,0.0,3.03
911587,504120,2017,1,29.61,0.0,29.61,17.3,0.0,4.93
911588,504120,2034,1,18.87,0.0,18.87,10.99,0.0,3.15
911589,504120,2055,1,18.16,0.0,18.16,11.46,0.0,3.03
911590,504121,2070,1,24.46,0.0,24.46,15.46,0.0,4.08
911591,504121,2017,2,29.75,0.0,29.75,17.3,0.0,9.92
911592,504121,2064,1,29.83,0.0,29.83,17.6,0.0,4.97
911593,504121,2030,3,18.57,0.0,18.57,9.92,0.0,9.29
911594,504122,2027,2,18.14,0.0,18.14,12.06,1.81,6.05
911595,504122,2019,1,29.46,0.0,29.46,18.9,1.47,4.91
911596,504123,2007,1,19.56,1.96,17.6,12.32,0.0,2.93
911597,504123,2030,1,18.51,0.93,17.58,9.92,0.0,2.93
911598,504123,2067,1,25.58,2.56,23.02,14.12,0.0,3.84
911599,504124,2043,1,18.55,0.0,18.55,11.75,0.93,3.09
911600,504124,2014,1,27.29,0.0,27.29,16.88,1.36,4.55
911601,504124,2070,1,24.39,0.0,24.39,15.46,1.22,4.06
911602,504125,2024,1,30.77,0.0,30.77,14.47,0.0,5.13
911603,504125,2070,1,25.65,0.0,25.65,15.46,0.0,4.27
911604,504125,2067,1,24.41,0.0,24.41,14.12,0.0,4.07
911605,504125,2064,1,31.49,0.0,31.49,17.6,0.0,5.25
911606,504126,2029,1,17.99,0.0,17.99,9.53,0.0,3.0
911607,504126,2017,1,30.97,0.0,30.97,17.3,0.0,5.16
911608,504127,2014,1,27.31,0.0,27.31,16.88,0.0,4.55
911609,504127,2066,1,25.52,0.0,25.52,14.32,0.0,4.25
911610,504128,2071,1,25.45,2.54,22.91,14.4,0.0,3.82
911611,504128,2064,1,31.39,0.0,31.39,17.6,0.0,5.23
911612,504129,2014,1,28.34,0.0,28.34,16.88,1.42,4.72
911613,504130,2006,1,20.21,0.0,20.21,11.27,0.0,3.37
911614,504130,2004,3,18.47,0.92,17.55,12.33,0.0,8.77
911615,504130,2028,1,18.44,0.0,18.44,11.32,0.0,3.07
911616,504131,2055,1,18.49,0.0,18.49,11.46,0.0,3.08
911617,504131,2067,1,24.75,0.0,24.75,14.12,0.0,4.12
911618,504131,2064,3,29.69,0.0,29.69,17.6,0.0,14.84
911619,504131,2043,1,17.57,0.0,17.57,11.75,0.0,2.93
911620,504132,2071,1,24.92,0.0,24.92,14.4,1.25,4.15
911621,504132,2070,2,24.57,2.46,22.11,15.46,2.21,7.37
911622,504133,2031,2,18.48,0.0,18.48,12.47,1.85,6.16
911623,504133,2027,2,17.48,0.0,17.48,12.06,1.75,5.83
911624,504133,2029,1,17.89,0.0,17.89,9.53,0.89,2.98
911625,504134,2040,2,17.59,0.0,17.59,12.12,0.0,5.86
911626,504134,2004,1,18.39,0.0,18.39,12.33,0.0,3.06
911627,504134,2008,1,28.52,0.0,28.52,13.66,0.0,4.75
911628,504135,2034,1,17.82,0.0,17.82,10.99,0.0,2.97
911629,504135,2004,1,18.56,0.0,18.56,12.33,0.0,3.09
911630,504135,2029,1,18.33,0.92,17.41,9.53,0.0,2.9
911631,504136,2037,1,18.7,0.0,18.7,9.95,0.94,3.12
911632,504136,2067,2,25.85,0.0,25.85,14.12,2.59,8.62
911633,504136,2031,1,17.82,0.89,16.93,12.47,0.85,2.82
911634,504137,2055,1,17.56,0.0,17.56,11.46,0.88,2.93
911635,504137,2064,1,29.34,0.0,29.34,17.6,1.47,4.89
911636,504137,2066,1,25.59,0.0,25.59,14.32,1.28,4.26
911637,504138,2066,1,25.19,0.0,25.19,14.32,0.0,4.2
911638,504138,2052,2,17.83,0.0,17.83,11.65,0.0,5.94
911639,504138,2043,1,18.56,0.0,18.56,11.75,0.0,3.09
911640,504139,2014,2,28.44,0.0,28.44,16.88,2.84,9.48
911641,504139,2004,1,18.5,0.0,18.5,12.33,0.93,3.08
911642,504139,2066,1,25.01,0.0,25.01,14.32,1.25,4.17
911643,504140,2055,1,17.58,0.0,17.58,11.46,0.0,2.93
911644,504140,2040,1,17.55,0.0,17.55,12.12,0.0,2.92
911645,504140,2052,1,18.63,0.0,18.63,11.65,0.0,3.1
911646,504141,2040,1,18.15,0.0,18.15,12.12,0.0,3.02
911647,504141,2029,1,17.76,0.0,17.76,9.53,0.0,2.96
911648,504142,2040,1,18.25,0.0,18.25,12.12,0.0,3.04
911649,504142,2067,1,24.82,0.0,24.82,14.12,0.0,4.14
911650,504142,2037,1,17.53,0.0,17.53,9.95,0.0,2.92
911651,504142,2066,1,24.92,0.0,24.92,14.32,0.0,4.15
911652,504143,2008,1,28.22,1.41,26.81,13.66,1.34,4.47
911653,504143,2066,1,24.44,0.0,24.44,14.32,1.22,4.07
911654,504144,2043,1,18.33,0.92,17.41,11.75,0.0,2.9
911655,504144,2029,1,17.48,0.87,16.61,9.53,0.0,2.77
911656,504144,2016,1,17.8,0.89,16.91,12.08,0.0,2.82
911657,504145,2006,1,20.57,0.0,20.57,11.27,0.0,3.43
911658,504145,2055,2,18.84,0.0,18.84,11.46,0.0,6.28
911659,504146,2070,1,24.7,0.0,24.7,15.46,0.0,4.12
911660,504146,2019,1,29.46,1.47,27.99,18.9,0.0,4.66
911661,504146,2071,1,25.27,0.0,25.27,14.4,0.0,4.21
911662,504147,2037,2,18.23,0.0,18.23,9.95,0.0,6.08
911663,504147,2006,1,19.44,0.0,19.44,11.27,0.0,3.24
911664,504147,2008,1,27.42,1.37,26.05,13.66,0.0,4.34
911665,504148,2067,3,24.6,0.0,24.6,14.12,0.0,12.3
911666,504148,2004,1,17.92,0.0,17.92,12.33,0.0,2.99
911667,504148,2043,1,18.85,0.94,17.91,11.75,0.0,2.98
911668,504149,2016,1,18.15,0.0,18.15,12.08,0.0,3.02
911669,504149,2070,1,26.04,0.0,26.04,15.46,0.0,4.34
911670,504149,2064,1,30.06,0.0,30.06,17.6,0.0,5.01
911671,504149,2004,1,18.87,0.0,18.87,12.33,0.0,3.15
911672,504150,2008,1,27.4,0.0,27.4,13.66,0.0,4.57
911673,504150,2043,3,18.28,0.91,17.37,11.75,0.0,8.68
911674,504150,2066,1,24.97,0.0,24.97,14.32,0.0,4.16
911675,504151,2071,1,24.95,0.0,24.95,14.4,0.0,4.16
911676,504151,2019,2,30.19,0.0,30.19,18.9,0.0,10.06
911677,504151,2055,2,18.13,0.0,18.13,11.46,0.0,6.04
911678,504152,2027,1,18.29,0.0,18.29,12.06,0.0,3.05
911679,504152,2067,1,25.77,0.0,25.77,14.12,0.0,4.29
911680,504152,2036,1,17.45,0.0,17.45,9.72,0.0,2.91
911681,504152,2055,1,17.76,0.0,17.76,11.46,0.0,2.96
911682,504153,2048,1,18.6,0.93,17.67,10.67,0.88,2.95
911683,504153,2067,1,26.1,0.0,26.1,14.12,1.31,4.35
911684,504153,2006,1,20.07,0.0,20.07,11.27,1.0,3.34
911685,504154,2016,1,18.25,0.0,18.25,12.08,0.0,3.04
911686,504154,2028,1,18.76,1.88,16.88,11.32,0.0,2.81
911687,504154,2067,1,25.2,2.52,22.68,14.12,0.0,3.78
911688,504155,2028,1,17.76,0.0,17.76,11.32,0.0,2.96
911689,504155,2036,3,18.76,0.0,18.76,9.72,0.0,9.38
911690,504155,2037,1,18.83,0.0,18.83,9.95,0.0,3.14
911691,504156,2072,1,26.12,0.0,26.12,13.62,0.0,4.35
911692,504156,2066,1,24.89,1.24,23.65,14.32,0.0,3.94
911693,504156,2035,1,17.88,0.0,17.88,11.59,0.0,2.98
911694,504156,2019,1,31.26,0.0,31.26,18.9,0.0,5.21
911695,504157,2072,2,25.66,0.0,25.66,13.62,0.0,8.55
911696,504157,2064,1,30.34,3.03,27.31,17.6,0.0,4.55
911697,504157,2028,1,18.29,0.0,18.29,11.32,0.0,3.05
911698,504157,2040,1,18.1,0.0,18.1,12.12,0.0,3.02
911699,504158,2014,2,28.44,0.0,28.44,16.88,0.0,9.48
911700,504158,2040,1,18.11,1.81,16.3,12.12,0.0,2.72
911701,504158,2036,1,17.54,0.0,17.54,9.72,0.0,2.92
911702,504158,2066,1,25.74,0.0,25.74,14.32,0.0,4.29
911703,504159,2072,3,25.27,0.0,25.27,13.62,0.0,12.63
911704,504159,2016,3,18.04,0.0,18.04,12.08,0.0,9.02
911705,504159,2028,2,18.4,0.0,18.4,11.32,0.0,6.13
911706,504159,2067,1,24.98,0.0,24.98,14.12,0.0,4.16
911707,504160,2064,2,29.69,0.0,29.69,17.6,0.0,9.9
911708,504160,2014,1,29.35,1.47,27.88,16.88,0.0,4.65
911709,504160,2043,2,18.62,0.0,18.62,11.75,0.0,6.21
911710,504161,2016,1,18.02,0.0,18.02,12.08,0.9,3.0
911711,504161,2006,1,20.33,0.0,20.33,11.27,1.02,3.39
911712,504161,2019,2,30.42,0.0,30.42,18.9,3.04,10.14
911713,504162,2037,1,18.16,0.0,18.16,9.95,0.0,3.03
911714,504162,2031,1,18.15,0.0,18.15,12.47,0.0,3.02
911715,504162,2072,1,24.52,0.0,24.52,13.62,0.0,4.09
911716,504163,2043,1,17.87,0.89,16.98,11.75,0.0,2.83
911717,504163,2048,1,17.54,0.0,17.54,10.67,0.0,2.92
911718,504164,2040,1,17.83,0.0,17.83,12.12,0.0,2.97
911719,504164,2014,1,27.91,0.0,27.91,16.88,0.0,4.65
911720,504164,2035,1,17.98,0.0,17.98,11.59,0.0,3.0
911721,504164,2036,1,17.72,0.0,17.72,9.72,0.0,2.95
911722,504165,2067,1,25.51,1.28,24.23,14.12,0.0,4.04
911723,504165,2064,1,29.12,0.0,29.12,17.6,0.0,4.85
911724,504165,2066,1,24.59,0.0,24.59,14.32,0.0,4.1
911725,504166,2030,1,17.75,0.0,17.75,9.92,0.0,2.96
911726,504166,2019,1,29.82,0.0,29.82,18.9,0.0,4.97
911727,504167,2048,1,18.37,0.92,17.45,10.67,0.0,2.91
911728,504167,2040,1,18.38,0.0,18.38,12.12,0.0,3.06
911729,504167,2064,2,29.38,0.0,29.38,17.6,0.0,9.79
911730,504169,2070,1,24.69,0.0,24.69,15.46,1.23,4.12
911731,504169,2055,2,18.42,0.92,17.5,11.46,1.75,5.83
911732,504169,2024,1,29.51,0.0,29.51,14.47,1.48,4.92
911733,504170,2070,1,24.67,0.0,24.67,15.46,0.0,4.11
911734,504170,2014,2,29.12,0.0,29.12,16.88,0.0,9.71
911735,504170,2040,1,17.64,0.88,16.76,12.12,0.0,2.79
911736,504170,2004,3,18.05,0.0,18.05,12.33,0.0,9.02
911737,504171,2019,1,29.87,2.99,26.88,18.9,0.0,4.48
911738,504171,2016,1,18.16,0.0,18.16,12.08,0.0,3.03
911739,504171,2064,1,29.53,0.0,29.53,17.6,0.0,4.92
911740,504172,2067,1,24.85,1.24,23.61,14.12,0.0,3.93
911741,504172,2040,1,18.17,0.0,18.17,12.12,0.0,3.03
911742,504173,2006,1,19.57,0.0,19.57,11.27,0.0,3.26
911743,504173,2055,3,18.37,0.0,18.37,11.46,0.0,9.18
911744,504173,2035,1,18.37,0.0,18.37,11.59,0.0,3.06
911745,504173,2072,2,24.43,0.0,24.43,13.62,0.0,8.14
911746,504174,2030,1,18.78,0.0,18.78,9.92,0.94,3.13
911747,504174,2067,1,25.38,1.27,24.11,14.12,1.21,4.02
911748,504174,2040,1,18.05,0.0,18.05,12.12,0.9,3.01
911749,504175,2071,3,25.16,1.26,23.9,14.4,3.59,11.95
911750,504175,2048,1,17.59,0.0,17.59,10.67,0.88,2.93
911751,504175,2012,1,22.44,0.0,22.44,11.06,1.12,3.74
911752,504176,2064,1,31.47,0.0,31.47,17.6,0.0,5.24
911753,504176,2072,1,25.2,0.0,25.2,13.62,0.0,4.2
911754,504176,2004,1,18.09,0.0,18.09,12.33,0.0,3.01
911755,504177,2048,1,18.07,0.9,17.17,10.67,0.0,2.86
911756,504177,2027,1,17.5,0.0,17.5,12.06,0.0,2.92
911757,504177,2072,1,25.58,0.0,25.58,13.62,0.0,4.26
911758,504178,2034,1,18.11,0.91,17.2,10.99,0.86,2.87
911759,504178,2016,1,18.28,0.0,18.28,12.08,0.91,3.05
911760,504178,2007,1,19.78,0.0,19.78,12.32,0.99,3.3
911761,504179,2035,1,18.26,0.0,18.26,11.59,0.0,3.04
911762,504179,2019,1,31.06,1.55,29.51,18.9,0.0,4.92
911763,504179,2043,3,17.93,0.0,17.93,11.75,0.0,8.96
911764,504180,2043,1,18.23,0.0,18.23,11.75,0.91,3.04
911765,504180,2064,1,30.27,0.0,30.27,17.6,1.51,5.04
911766,504180,2066,1,26.14,1.31,24.83,14.32,1.24,4.14
911767,504180,2070,3,25.85,0.0,25.85,15.46,3.88,12.92
911768,504181,2052,1,17.57,0.0,17.57,11.65,0.88,2.93
911769,504181,2070,1,25.27,0.0,25.27,15.46,1.26,4.21
911770,504181,2043,1,18.67,0.0,18.67,11.75,0.93,3.11
911771,504181,2034,3,18.29,0.0,18.29,10.99,2.74,9.14
911772,504182,2048,2,18.67,0.0,18.67,10.67,1.87,6.22
911773,504182,2031,1,18.26,0.91,17.35,12.47,0.87,2.89
911774,504182,2027,1,18.26,0.0,18.26,12.06,0.91,3.04
911775,504183,2048,1,17.65,0.88,16.77,10.67,0.0,2.79
911776,504183,2031,1,17.66,0.0,17.66,12.47,0.0,2.94
911777,504184,2064,1,30.65,3.06,27.59,17.6,0.0,4.6
911778,504184,2024,1,29.99,1.5,28.49,14.47,0.0,4.75
911779,504184,2043,2,18.7,0.0,18.7,11.75,0.0,6.23
911780,504184,2052,2,17.95,0.0,17.95,11.65,0.0,5.98
911781,504186,2064,1,30.39,0.0,30.39,17.6,0.0,5.06
911782,504186,2004,1,18.28,0.0,18.28,12.33,0.0,3.05
911783,504186,2067,1,24.5,0.0,24.5,14.12,0.0,4.08
911784,504186,2072,1,25.98,0.0,25.98,13.62,0.0,4.33
911785,504187,2064,1,29.53,0.0,29.53,17.6,0.0,4.92
911786,504187,2072,1,24.81,1.24,23.57,13.62,0.0,3.93
911787,504188,2064,1,31.23,1.56,29.67,17.6,0.0,4.95
911788,504188,2024,1,29.88,0.0,29.88,14.47,0.0,4.98
911789,504188,2072,1,24.62,0.0,24.62,13.62,0.0,4.1
911790,504189,2072,3,25.91,0.0,25.91,13.62,0.0,12.96
911791,504189,2052,2,17.59,0.0,17.59,11.65,0.0,5.86
911792,504190,2004,1,17.75,0.0,17.75,12.33,0.0,2.96
911793,504190,2035,1,18.87,0.0,18.87,11.59,0.0,3.15
911794,504190,2037,1,18.63,0.0,18.63,9.95,0.0,3.1
911795,504190,2048,1,18.52,0.0,18.52,10.67,0.0,3.09
911796,504191,2031,1,18.35,0.0,18.35,12.47,0.0,3.06
911797,504191,2035,1,18.46,0.0,18.46,11.59,0.0,3.08
911798,504191,2064,1,30.37,0.0,30.37,17.6,0.0,5.06
911799,504191,2066,1,24.64,0.0,24.64,14.32,0.0,4.11
911800,504192,2064,3,29.32,0.0,29.32,17.6,0.0,14.66
911801,504192,2048,1,17.52,0.0,17.52,10.67,0.0,2.92
911802,504192,2031,3,17.5,0.0,17.5,12.47,0.0,8.75
911803,504193,2019,2,29.88,0.0,29.88,18.9,0.0,9.96
911804,504193,2030,1,17.73,0.0,17.73,9.92,0.0,2.96
911805,504194,2030,1,17.7,0.0,17.7,9.92,0.0,2.95
911806,504194,2004,2,17.81,0.0,17.81,12.33,0.0,5.94
911807,504194,2048,1,17.96,0.9,17.06,10.67,0.0,2.84
911808,504194,2043,1,17.96,0.0,17.96,11.75,0.0,2.99
911809,504195,2070,1,24.35,0.0,24.35,15.46,1.22,4.06
911810,504195,2072,1,24.97,1.25,23.72,13.62,1.19,3.95
911811,504195,2004,1,18.22,0.0,18.22,12.33,0.91,3.04
911812,504196,2040,1,18.51,0.0,18.51,12.12,0.93,3.08
911813,504196,2043,1,18.33,0.0,18.33,11.75,0.92,3.05
911814,504196,2067,1,24.45,0.0,24.45,14.12,1.22,4.07
911815,504197,2050,2,18.8,0.0,18.8,10.76,0.0,6.27
911816,504197,2070,1,24.76,0.0,24.76,15.46,0.0,4.13
911817,504197,2048,1,18.25,1.83,16.42,10.67,0.0,2.74
911818,504198,2004,1,17.74,0.0,17.74,12.33,0.89,2.96
911819,504198,2034,1,17.57,1.76,15.81,10.99,0.79,2.63
911820,504198,2074,2,34.61,0.0,34.61,19.96,3.46,11.54
911821,504198,2040,3,17.67,0.0,17.67,12.12,2.65,8.83
911822,504199,2052,3,17.49,0.87,16.62,11.65,0.0,8.31
911823,504199,2064,3,30.56,0.0,30.56,17.6,0.0,15.28
911824,504199,2067,1,25.65,0.0,25.65,14.12,0.0,4.27
911825,504199,2004,1,18.64,0.0,18.64,12.33,0.0,3.11
911826,504200,2016,2,17.82,0.89,16.93,12.08,0.0,5.64
911827,504201,2004,1,17.59,0.0,17.59,12.33,0.88,2.93
911828,504201,2048,2,17.87,0.0,17.87,10.67,1.79,5.96
911829,504202,2040,1,17.76,0.0,17.76,12.12,0.0,2.96
911830,504202,2007,1,20.3,0.0,20.3,12.32,0.0,3.38
911831,504202,2027,1,18.8,0.94,17.86,12.06,0.0,2.98
911832,504203,2067,1,25.05,0.0,25.05,14.12,0.0,4.17
911833,504203,2040,1,17.8,0.0,17.8,12.12,0.0,2.97
911834,504203,2031,2,18.47,0.92,17.55,12.47,0.0,5.85
911835,504203,2048,1,18.68,0.0,18.68,10.67,0.0,3.11
911836,504204,2067,1,25.41,0.0,25.41,14.12,0.0,4.23
911837,504204,2064,1,30.55,0.0,30.55,17.6,0.0,5.09
911838,504204,2024,1,31.44,0.0,31.44,14.47,0.0,5.24
911839,504206,2064,1,30.87,0.0,30.87,17.6,0.0,5.14
911840,504206,2071,1,24.75,0.0,24.75,14.4,0.0,4.12
911841,504207,2071,2,25.58,0.0,25.58,14.4,2.56,8.53
911842,504207,2048,3,18.38,0.0,18.38,10.67,2.76,9.19
911843,504207,2050,1,18.56,0.0,18.56,10.76,0.93,3.09
911844,504207,2031,1,18.36,0.0,18.36,12.47,0.92,3.06
911845,504208,2074,2,34.96,0.0,34.96,19.96,3.5,11.65
911846,504208,2016,3,17.73,0.0,17.73,12.08,2.66,8.86
911847,504208,2004,2,17.78,0.0,17.78,12.33,1.78,5.93
911848,504209,2074,1,35.09,1.75,33.34,19.96,1.67,5.56
911849,504209,2034,1,18.48,0.0,18.48,10.99,0.92,3.08
911850,504209,2004,2,18.86,0.94,17.92,12.33,1.79,5.97
911851,504210,2064,1,29.68,1.48,28.2,17.6,1.41,4.7
911852,504210,2035,1,18.04,0.0,18.04,11.59,0.9,3.01
911853,504211,2048,1,18.15,0.0,18.15,10.67,0.0,3.02
911854,504211,2067,2,25.82,0.0,25.82,14.12,0.0,8.61
911855,504211,2066,1,24.48,0.0,24.48,14.32,0.0,4.08
911856,504212,2064,1,29.2,0.0,29.2,17.6,0.0,4.87
911857,504212,2074,1,34.95,0.0,34.95,19.96,0.0,5.83
911858,504212,2019,2,30.45,0.0,30.45,18.9,0.0,10.15
911859,504213,2028,1,18.57,0.0,18.57,11.32,0.93,3.09
911860,504213,2066,1,24.56,1.23,23.33,14.32,1.17,3.89
911861,504213,2004,1,17.71,0.0,17.71,12.33,0.89,2.95
911862,504214,2005,1,24.74,1.24,23.5,11.58,1.18,3.92
911863,504214,2034,1,18.78,1.88,16.9,10.99,0.84,2.82
911864,504214,2019,1,29.73,0.0,29.73,18.9,1.49,4.96
911865,504214,2050,1,18.57,0.0,18.57,10.76,0.93,3.09
911866,504215,2067,1,26.04,1.3,24.74,14.12,0.0,4.12
911867,504215,2030,1,18.25,0.91,17.34,9.92,0.0,2.89
911868,504216,2035,1,18.67,0.0,18.67,11.59,0.93,3.11
911869,504216,2016,1,17.64,0.0,17.64,12.08,0.88,2.94
911870,504216,2071,1,24.71,0.0,24.71,14.4,1.24,4.12
911871,504216,2064,1,29.24,0.0,29.24,17.6,1.46,4.87
911872,504217,2031,1,17.52,0.0,17.52,12.47,0.88,2.92
911873,504217,2005,1,24.74,0.0,24.74,11.58,1.24,4.12
911874,504217,2027,2,18.37,1.84,16.53,12.06,1.65,5.51
911875,504218,2066,1,25.27,1.26,24.01,14.32,1.2,4.0
911876,504218,2024,2,30.91,0.0,30.91,14.47,3.09,10.3
911877,504218,2074,1,36.63,1.83,34.8,19.96,1.74,5.8
911878,504218,2045,1,18.06,0.0,18.06,10.59,0.9,3.01
911879,504219,2040,1,17.49,0.0,17.49,12.12,0.87,2.91
911880,504219,2016,2,18.24,0.0,18.24,12.08,1.82,6.08
911881,504220,2066,1,24.9,0.0,24.9,14.32,0.0,4.15
911882,504220,2069,3,25.34,0.0,25.34,11.69,0.0,12.67
911883,504220,2005,3,26.09,1.3,24.79,11.58,0.0,12.39
911884,504220,2024,1,30.7,0.0,30.7,14.47,0.0,5.12
911885,504221,2066,1,26.22,0.0,26.22,14.32,0.0,4.37
911886,504221,2019,1,31.01,0.0,31.01,18.9,0.0,5.17
911887,504221,2045,1,17.67,1.77,15.9,10.59,0.0,2.65
911888,504222,2043,3,17.46,0.0,17.46,11.75,0.0,8.73
911889,504223,2005,1,24.8,1.24,23.56,11.58,1.18,3.93
911890,504223,2069,1,24.4,0.0,24.4,11.69,1.22,4.07
911891,504223,2034,1,18.51,0.0,18.51,10.99,0.93,3.08
911892,504224,2021,1,33.99,0.0,33.99,17.59,1.7,5.67
911893,504224,2069,1,25.28,2.53,22.75,11.69,1.14,3.79
911894,504224,2045,1,18.36,0.0,18.36,10.59,0.92,3.06
911895,504225,2052,2,17.96,0.0,17.96,11.65,0.0,5.99
911896,504225,2004,2,18.54,0.0,18.54,12.33,0.0,6.18
911897,504226,2043,1,18.73,0.0,18.73,11.75,0.0,3.12
911898,504226,2028,1,18.44,0.0,18.44,11.32,0.0,3.07
911899,504226,2016,1,18.26,0.0,18.26,12.08,0.0,3.04
911900,504226,2074,1,33.99,1.7,32.29,19.96,0.0,5.38
911901,504227,2067,2,25.88,0.0,25.88,14.12,0.0,8.63
911902,504227,2069,1,26.03,0.0,26.03,11.69,0.0,4.34
911903,504227,2043,1,18.16,0.0,18.16,11.75,0.0,3.03
911904,504228,2019,1,30.68,0.0,30.68,18.9,1.53,5.11
911905,504228,2067,1,26.14,1.31,24.83,14.12,1.24,4.14
911906,504228,2016,1,18.3,0.0,18.3,12.08,0.92,3.05
911907,504228,2069,1,24.43,0.0,24.43,11.69,1.22,4.07
911908,504229,2067,1,24.58,0.0,24.58,14.12,1.23,4.1
911909,504230,2031,1,17.51,0.0,17.51,12.47,0.0,2.92
911910,504230,2004,1,18.59,0.0,18.59,12.33,0.0,3.1
911911,504231,2031,1,18.13,0.91,17.22,12.47,0.0,2.87
911912,504231,2007,1,20.72,0.0,20.72,12.32,0.0,3.45
911913,504231,2064,1,31.03,0.0,31.03,17.6,0.0,5.17
911914,504231,2052,1,17.88,0.89,16.99,11.65,0.0,2.83
911915,504232,2028,1,18.35,0.0,18.35,11.32,0.92,3.06
